year,sector_crf,category_crf,activity_crf,pollutant,co2_eq
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.A. Tierras forestales,4A11 Tierras forestales que permanecen como tierras forestales,CH4,0.0567034021
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.A. Tierras forestales,4A21 Tierras de cultivo convertidas en tierras forestales,CO2,-36.2733296972
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.A. Tierras forestales,4A22 Pastizales convertidos en tierras forestales,CO2,-136.4516680383
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.A. Tierras forestales,4A23 Humedales convertidos en tierras forestales,CO2,0.0
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.A. Tierras forestales,4A24 Asentamientos convertidos en tierras forestales,CO2,-0.072881804
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.A. Tierras forestales,4A25 Otras tierras convertidas en tierras forestales,CO2,0.0
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.B. Tierras de cultivo,4B11 Tierras de cultivo que siguen siendo tierras de cultivo,CH4,0.0465844397
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.B. Tierras de cultivo,4B11 Tierras de cultivo que siguen siendo tierras de cultivo,CO2,2.2671016697
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.B. Tierras de cultivo,4B11 Tierras de cultivo que siguen siendo tierras de cultivo,N2O,0.0402550321
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.B. Tierras de cultivo,4B21 Tierras forestales convertidas en tierras de cultivo,CO2,9.1338822757
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.B. Tierras de cultivo,4B22 Pastizales convertidos en tierras de cultivo,CO2,15.9563478283
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.B. Tierras de cultivo,4B23 Humedales convertidos en tierras de cultivo,CO2,0.0
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.B. Tierras de cultivo,4B24 Asentamientos convertidos en tierras de cultivo,CO2,-0.0551365689
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.B. Tierras de cultivo,4B25 Otras tierras convertidas en tierras de cultivo,CO2,0.0
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.C. Pastizales,4C11 Pastizales que siguen siendo pastizales,CH4,0.066284986
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.C. Pastizales,4C11 Pastizales que siguen siendo pastizales,CO2,0.1346857422
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.C. Pastizales,4C11 Pastizales que siguen siendo pastizales,N2O,0.0725753259
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.C. Pastizales,4C21 Tierras forestales convertidas en pastizales,CO2,1.1534854752
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.C. Pastizales,4C22 Tierras de cultivo convertidas en pastizales,CO2,-25.2771701956
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.C. Pastizales,4C23 Humedales convertidos en pastizales,CO2,0.0164276699
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.C. Pastizales,4C24 Asentamientos convertidos en pastizales,CO2,-0.1655567682
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.C. Pastizales,4C25 Otras tierras convertidas en pastizales,CO2,0.0
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.D. Humedales,4D12 Tierras inundadas que permanecen como tierras inundadas,CO2,0.0
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.D. Humedales,4D22 Tierras convertidas en tierras inundadas,CO2,-1.0689926083
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.E. Asentamientos,4E11 Asentamiento restantes,CO2,0.0
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.E. Asentamientos,4E21 Tierras forestales convertidas en asentamientos,CO2,8.6510271998
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.E. Asentamientos,4E22 Tierras de cultivo convertidas en asentamientos,CO2,38.7881272189
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.E. Asentamientos,4E23 Pastizales convertidos en asentamientos,CO2,25.3352353321
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.E. Asentamientos,4E24 Humedales convertidos en asentamientos,CO2,0.0
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.E. Asentamientos,4E25 Otras tierras convertidas en asentamientos,CO2,0.0
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.F. Otras tierras,4F11 Otras tierras que quedan como otras tierras,CO2,0.0
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.F. Otras tierras,4F21 Tierras forestales convertidas en otras tierras,CO2,0.0693045918
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.F. Otras tierras,4F22 Tierras de cultivo convertidas en otras tierras,CO2,0.2392991116
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.F. Otras tierras,4F23 Pastizales convertidos en otras tierras,CO2,0.0019977662
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.F. Otras tierras,4F24 Humedales convertidos en otras tierras,CO2,0.0
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.F. Otras tierras,4F25 Asentamientos convertidos en otras tierras,CO2,0.0
1993,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.G. Productos madereros,4G11 Madera sólida,CO2,-248.6855491801
1993,CRF 5 Residuos,5.A. Depósito en vertederos de residuos sólidos,5A1a Vertederos gestionados Anaeróbicos,CH4,1334.341195096
1993,CRF 5 Residuos,5.A. Depósito en vertederos de residuos sólidos,5A2 Vertederos no gestionados,CH4,72.9610581
1993,CRF 5 Residuos,5.B. Tratamiento biológico de residuos sólidos,5B1a Compostaje,CH4,13.0144
1993,CRF 5 Residuos,5.B. Tratamiento biológico de residuos sólidos,5B1a Compostaje,N2O,7.39032
1993,CRF 5 Residuos,5.C. Incineración y quema en espacio abierto de residuos sólidos,5C21 Quema abierta de residuos Biogénicos,CH4,1.067581004
1993,CRF 5 Residuos,5.C. Incineración y quema en espacio abierto de residuos sólidos,5C21 Quema abierta de residuos Biogénicos,N2O,1.151224395
1993,CRF 5 Residuos,5.C. Incineración y quema en espacio abierto de residuos sólidos,5C22 Quema abierta de residuos no biogénicos,N2O,0.104340835
1993,CRF 5 Residuos,5.C. Incineración y quema en espacio abierto de residuos sólidos,5C22 Quema abierta de residuos no biogénicos,CH4,0.750012648
1993,CRF 5 Residuos,5.C. Incineración y quema en espacio abierto de residuos sólidos,5C22 Quema abierta de residuos no biogénicos,CO2,0.907703
1993,CRF 5 Residuos,5.D. Tratamiento y eliminación de aguas residuales,5D1 Aguas residuales domésticas,N2O,99.7723198
1993,CRF 5 Residuos,5.D. Tratamiento y eliminación de aguas residuales,5D1 Aguas residuales domésticas,CH4,427.750814036
1993,CRF 5 Residuos,5.D. Tratamiento y eliminación de aguas residuales,5D2 Aguas residuales industriales,CH4,133.020066508
1993,CRF 5 Residuos,5.E. Otros,5E1 Esparcimiento de lodos,CH4,0.65377536
1994,CRF 1 Energía,1.A. Actividades de combustión,1A1a Producción de energía y calor en plantas de servicio público,CH4,0.016692956
1994,CRF 1 Energía,1.A. Actividades de combustión,1A1a Producción de energía y calor en plantas de servicio público,N2O,0.015799035
1994,CRF 1 Energía,1.A. Actividades de combustión,1A1c  Fabricación de combustibles sólidos y otras industrias energéticas,CH4,0.00070224
1994,CRF 1 Energía,1.A. Actividades de combustión,1A1c  Fabricación de combustibles sólidos y otras industrias energéticas,CO2,1.395697
1994,CRF 1 Energía,1.A. Actividades de combustión,1A1c  Fabricación de combustibles sólidos y otras industrias energéticas,N2O,0.006394185
1994,CRF 1 Energía,1.A. Actividades de combustión,1A2a Hierro y acero,CO2,124.903476
1994,CRF 1 Energía,1.A. Actividades de combustión,1A2a Hierro y acero,N2O,0.19670473
1994,CRF 1 Energía,1.A. Actividades de combustión,1A2a Hierro y acero,CH4,0.139903792
1994,CRF 1 Energía,1.A. Actividades de combustión,1A2b Metales no ferrosos,CO2,31.809078134
1994,CRF 1 Energía,1.A. Actividades de combustión,1A2b Metales no ferrosos,N2O,0.093885124
1994,CRF 1 Energía,1.A. Actividades de combustión,1A2b Metales no ferrosos,CH4,0.1892396045
1994,CRF 1 Energía,1.A. Actividades de combustión,1A2c Productos químicos,CH4,4.355704444
1994,CRF 1 Energía,1.A. Actividades de combustión,1A2c Productos químicos,CO2,871.956322
1994,CRF 1 Energía,1.A. Actividades de combustión,1A2c Productos químicos,N2O,1.808619435
1994,CRF 1 Energía,1.A. Actividades de combustión,"1A2d Pasta de papel, papel e impresión",CH4,2.467661868
1994,CRF 1 Energía,1.A. Actividades de combustión,"1A2d Pasta de papel, papel e impresión",CO2,234.981166
1994,CRF 1 Energía,1.A. Actividades de combustión,"1A2d Pasta de papel, papel e impresión",N2O,0.693777685
1994,CRF 1 Energía,1.A. Actividades de combustión,"1A2e  Procesado de alimentos, bebidas y tabaco",CO2,303.344327
1994,CRF 1 Energía,1.A. Actividades de combustión,"1A2e  Procesado de alimentos, bebidas y tabaco",N2O,0.558451195
1994,CRF 1 Energía,1.A. Actividades de combustión,"1A2e  Procesado de alimentos, bebidas y tabaco",CH4,1.579623752
1994,CRF 1 Energía,1.A. Actividades de combustión,1A2f Minerales no metálicos,CH4,1.4755233358
1994,CRF 1 Energía,1.A. Actividades de combustión,1A2f Minerales no metálicos,CO2,824.6540063008
1994,CRF 1 Energía,1.A. Actividades de combustión,1A2f Minerales no metálicos,N2O,2.3052100083
1994,CRF 1 Energía,1.A. Actividades de combustión,1A2g Otros sectores,CH4,6.8020470795
1994,CRF 1 Energía,1.A. Actividades de combustión,1A2g Otros sectores,CO2,697.569404
1994,CRF 1 Energía,1.A. Actividades de combustión,1A2g Otros sectores,N2O,5.3648140216
1994,CRF 1 Energía,1.A. Actividades de combustión,1A3a Transporte aéreo civil,CH4,0.268816082
1994,CRF 1 Energía,1.A. Actividades de combustión,1A3a Transporte aéreo civil,CO2,589.0554182451
1994,CRF 1 Energía,1.A. Actividades de combustión,1A3a Transporte aéreo civil,N2O,4.2419472755
1994,CRF 1 Energía,1.A. Actividades de combustión,1A3b Transporte rodado,CO2,7638.686343
1994,CRF 1 Energía,1.A. Actividades de combustión,1A3b Transporte rodado,N2O,170.83591654
1994,CRF 1 Energía,1.A. Actividades de combustión,1A3b Transporte rodado,CH4,59.90910632
1994,CRF 1 Energía,1.A. Actividades de combustión,1A3c Transporte por ferrocarril,CO2,19.83359
1994,CRF 1 Energía,1.A. Actividades de combustión,1A3c Transporte por ferrocarril,N2O,0.039496925
1994,CRF 1 Energía,1.A. Actividades de combustión,1A3c Transporte por ferrocarril,CH4,0.031101196
1994,CRF 1 Energía,1.A. Actividades de combustión,1A4a Comercial / institucional,CH4,4.42006264
1994,CRF 1 Energía,1.A. Actividades de combustión,1A4a Comercial / institucional,CO2,1180.749097
1994,CRF 1 Energía,1.A. Actividades de combustión,1A4a Comercial / institucional,N2O,2.09933848
1994,CRF 1 Energía,1.A. Actividades de combustión,1A4b  ResidencialEstacionaria,CH4,85.25870094
1994,CRF 1 Energía,1.A. Actividades de combustión,1A4b  ResidencialEstacionaria,CO2,3126.244127
1994,CRF 1 Energía,1.A. Actividades de combustión,1A4b  ResidencialEstacionaria,N2O,6.859996435
1994,CRF 1 Energía,1.A. Actividades de combustión,1A4c Agricultura/Pesca/Forestal,CO2,74.571385
1994,CRF 1 Energía,1.A. Actividades de combustión,1A4c Agricultura/Pesca/Forestal,N2O,0.71708046
1994,CRF 1 Energía,1.A. Actividades de combustión,1A4c Agricultura/Pesca/Forestal,CH4,0.13050926
1994,CRF 1 Energía,1.A. Actividades de combustión,"1A5b  Otros, móviles (incluidos barcos militares, terrestres y de recreo)",CH4,0.018541516
1994,CRF 1 Energía,1.A. Actividades de combustión,"1A5b  Otros, móviles (incluidos barcos militares, terrestres y de recreo)",CO2,39.107927
1994,CRF 1 Energía,1.A. Actividades de combustión,"1A5b  Otros, móviles (incluidos barcos militares, terrestres y de recreo)",N2O,0.29471286
1994,CRF 1 Energía,1.B. Emisiones fugitivas de los combustibles,1B2b Emisiones fugitivas de gas natural ,CH4,13.435249296
1994,CRF 1 Energía,1.B. Emisiones fugitivas de los combustibles,1B2b Emisiones fugitivas de gas natural ,CO2,0.000484
1994,CRF 2 Procesos industriales y uso de productos,2.A. Productos minerales,2A1 Producción de cemento,CO2,568.93421
1994,CRF 2 Procesos industriales y uso de productos,2.A. Productos minerales,2A2 Producción de Cal,CO2,63.4619591989
1994,CRF 2 Procesos industriales y uso de productos,2.A. Productos minerales,2A3 Producción de vidrio,CO2,6.370592
1994,CRF 2 Procesos industriales y uso de productos,2.A. Productos minerales,2A4a Producción de cerámica,CO2,8.314027
1994,CRF 2 Procesos industriales y uso de productos,2.A. Productos minerales,2A4b Otros usos de carbonato sódico ,CO2,5.767475
1994,CRF 2 Procesos industriales y uso de productos,2.C. Producción metalúrgica,2C1a Producción de acero,CO2,29.566459
1994,CRF 2 Procesos industriales y uso de productos,2.C. Producción metalúrgica,2C5 Producción de plomo,CO2,2.6
1994,CRF 2 Procesos industriales y uso de productos,2.D. Productos no energéticos y uso de disolventes,2D1 Uso de lubricantes,CO2,21.207465
1994,CRF 2 Procesos industriales y uso de productos,2.D. Productos no energéticos y uso de disolventes,2D2 Uso de parafinas,CO2,3.925954
1994,CRF 2 Procesos industriales y uso de productos,2.G. Otras fuentes de emisión de procesos industriales,2G1a Equipos eléctricos/Fabricación,SF6,1.4268292195
1994,CRF 2 Procesos industriales y uso de productos,2.G. Otras fuentes de emisión de procesos industriales,2G1b Equipos eléctricos/Stock,SF6,8.092609695
1994,CRF 2 Procesos industriales y uso de productos,2.G. Otras fuentes de emisión de procesos industriales,2G3a Aplicaciones médicas,N2O,78.94381164
1994,CRF 2 Procesos industriales y uso de productos,2.G. Otras fuentes de emisión de procesos industriales,2G3b Propulsor para para productos a presión y aerosoles,N2O,0.130808505
1994,CRF 3 Sector agrario,3.A. Fermentación entérica,3A11 Vacuno de leche,CH4,43.189853224
1994,CRF 3 Sector agrario,3.A. Fermentación entérica,3A12 Vacuno no lechero,CH4,115.169552372
1994,CRF 3 Sector agrario,3.A. Fermentación entérica,3A2 Ovino,CH4,38.55898214
1994,CRF 3 Sector agrario,3.A. Fermentación entérica,3A31 Porcino blanco,CH4,1.828939784
1994,CRF 3 Sector agrario,3.A. Fermentación entérica,3A42 Caprino,CH4,12.4494405
1994,CRF 3 Sector agrario,3.A. Fermentación entérica,3A43 Equino,CH4,1.697966564
1994,CRF 3 Sector agrario,3.A. Fermentación entérica,3A44 Mulas y asnos,CH4,0.296275868
1994,CRF 3 Sector agrario,3.A. Fermentación entérica,3A46 Conejos,CH4,0.68758536
1994,CRF 3 Sector agrario,3.B. Gestión del estiércol,3B11 Vacuno,CH4,20.892803092
1994,CRF 3 Sector agrario,3.B. Gestión del estiércol,3B12 Ovino,CH4,5.828334568
1994,CRF 3 Sector agrario,3.B. Gestión del estiércol,3B13 Porcino,CH4,17.232979288
1994,CRF 3 Sector agrario,3.B. Gestión del estiércol,3B14 Otros animales,CH4,1.967281624
1994,CRF 3 Sector agrario,3.B. Gestión del estiércol,3B21 Vacuno,N2O,3.355900905
1994,CRF 3 Sector agrario,3.B. Gestión del estiércol,3B22 Ovino,N2O,2.974400545
1994,CRF 3 Sector agrario,3.B. Gestión del estiércol,3B23 Porcino,N2O,0.63926427
1994,CRF 3 Sector agrario,3.B. Gestión del estiércol,3B24 Otros animales,N2O,3.01018005
1994,CRF 3 Sector agrario,3.B. Gestión del estiércol,3B25 Emisiones indirectas de NO2,N2O,5.97814825
1994,CRF 3 Sector agrario,3.D. Suelos agrícolas,3D11 Fertilizantes inorgánicos de N,N2O,21.91800478
1994,CRF 3 Sector agrario,3.D. Suelos agrícolas,3D12 Fertilizantes orgánicos de N,N2O,17.62865012
1994,CRF 3 Sector agrario,3.D. Suelos agrícolas,3D13 Orina y estiércol depositado por animales de pastoreo,N2O,3.365882925
1994,CRF 3 Sector agrario,3.D. Suelos agrícolas,3D14 Residuos de cultivos,N2O,1.193680575
1994,CRF 3 Sector agrario,3.D. Suelos agrícolas,3D21 Deposición atmosférica,N2O,6.16264178
1994,CRF 3 Sector agrario,3.D. Suelos agrícolas,3D22 Lixiviación y Escorrentía de N,N2O,3.19760872
1994,CRF 3 Sector agrario,3.F. Quema en el campo de residuos agrícolas,3F11 Trigo,CH4,1.60293434
1994,CRF 3 Sector agrario,3.F. Quema en el campo de residuos agrícolas,3F11 Trigo,N2O,0.39331247
1994,CRF 3 Sector agrario,3.F. Quema en el campo de residuos agrícolas,3F12 Cebada,CH4,2.08930848
1994,CRF 3 Sector agrario,3.F. Quema en el campo de residuos agrícolas,3F12 Cebada,N2O,0.512654425
1994,CRF 3 Sector agrario,3.F. Quema en el campo de residuos agrícolas,3F13 Maíz,CH4,2.162113884
1994,CRF 3 Sector agrario,3.F. Quema en el campo de residuos agrícolas,3F13 Maíz,N2O,0.530518605
1994,CRF 3 Sector agrario,3.F. Quema en el campo de residuos agrícolas,3F14 Otros cereales,CH4,0.073133536
1994,CRF 3 Sector agrario,3.F. Quema en el campo de residuos agrícolas,3F14 Otros cereales,N2O,0.017945005
1994,CRF 3 Sector agrario,3.F. Quema en el campo de residuos agrícolas,3F21 Legumbres,CH4,0.000292796
1994,CRF 3 Sector agrario,3.F. Quema en el campo de residuos agrícolas,3F21 Legumbres,N2O,7.1815e-05
1994,CRF 3 Sector agrario,3.F. Quema en el campo de residuos agrícolas,3F31 Tubérculos y raíces,CH4,0.990840508
1994,CRF 3 Sector agrario,3.F. Quema en el campo de residuos agrícolas,3F31 Tubérculos y raíces,N2O,0.243122925
1994,CRF 3 Sector agrario,3.F. Quema en el campo de residuos agrícolas,3F5 Otros,CH4,0.306712084
1994,CRF 3 Sector agrario,3.F. Quema en el campo de residuos agrícolas,3F5 Otros,N2O,0.075258145
1994,CRF 3 Sector agrario,3.H. Urea,3H Urea,CO2,3.204914
1994,CRF 3 Sector agrario,3.I. Otros fertilizantes que contienen carbono,3I Otros fertilizantes que contienen carbono,CO2,0.930743
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4(IV)2 Emisiones indirectas de N2O,4(IV)2 Emisiones indirectas de N2O,N2O,0.1009802247
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.A. Tierras forestales,4A11 Tierras forestales que permanecen como tierras forestales,CO2,-140.8839983234
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.A. Tierras forestales,4A11 Tierras forestales que permanecen como tierras forestales,N2O,0.3961215323
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.A. Tierras forestales,4A11 Tierras forestales que permanecen como tierras forestales,CH4,0.756597876
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.A. Tierras forestales,4A21 Tierras de cultivo convertidas en tierras forestales,CO2,-38.0243338581
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.A. Tierras forestales,4A22 Pastizales convertidos en tierras forestales,CO2,-144.2567494806
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.A. Tierras forestales,4A23 Humedales convertidos en tierras forestales,CO2,0.0
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.A. Tierras forestales,4A24 Asentamientos convertidos en tierras forestales,CO2,-0.0857394383
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.A. Tierras forestales,4A25 Otras tierras convertidas en tierras forestales,CO2,0.0
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.B. Tierras de cultivo,4B11 Tierras de cultivo que siguen siendo tierras de cultivo,N2O,0.2856992802
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.B. Tierras de cultivo,4B11 Tierras de cultivo que siguen siendo tierras de cultivo,CH4,0.3306205507
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.B. Tierras de cultivo,4B11 Tierras de cultivo que siguen siendo tierras de cultivo,CO2,1.9517510385
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.B. Tierras de cultivo,4B21 Tierras forestales convertidas en tierras de cultivo,CO2,9.0221785747
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.B. Tierras de cultivo,4B22 Pastizales convertidos en tierras de cultivo,CO2,15.8809044262
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.B. Tierras de cultivo,4B23 Humedales convertidos en tierras de cultivo,CO2,0.0
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.B. Tierras de cultivo,4B24 Asentamientos convertidos en tierras de cultivo,CO2,-0.0475852409
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.B. Tierras de cultivo,4B25 Otras tierras convertidas en tierras de cultivo,CO2,0.0
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.C. Pastizales,4C11 Pastizales que siguen siendo pastizales,CH4,1.3569372444
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.C. Pastizales,4C11 Pastizales que siguen siendo pastizales,CO2,0.1296876327
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.C. Pastizales,4C11 Pastizales que siguen siendo pastizales,N2O,1.1872995806
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.C. Pastizales,4C21 Tierras forestales convertidas en pastizales,CO2,1.1277643508
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.C. Pastizales,4C22 Tierras de cultivo convertidas en pastizales,CO2,-27.2530634079
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.C. Pastizales,4C23 Humedales convertidos en pastizales,CO2,0.0154009405
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.C. Pastizales,4C24 Asentamientos convertidos en pastizales,CO2,-0.1762035515
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.C. Pastizales,4C25 Otras tierras convertidas en pastizales,CO2,0.0
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.D. Humedales,4D12 Tierras inundadas que permanecen como tierras inundadas,CO2,0.0
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.D. Humedales,4D22 Tierras convertidas en tierras inundadas,CO2,-1.0542645146
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.E. Asentamientos,4E11 Asentamiento restantes,CO2,0.0
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.E. Asentamientos,4E21 Tierras forestales convertidas en asentamientos,CO2,8.6673688338
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.E. Asentamientos,4E22 Tierras de cultivo convertidas en asentamientos,CO2,39.8351711302
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.E. Asentamientos,4E23 Pastizales convertidos en asentamientos,CO2,25.4296156468
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.E. Asentamientos,4E24 Humedales convertidos en asentamientos,CO2,0.0
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.E. Asentamientos,4E25 Otras tierras convertidas en asentamientos,CO2,0.0
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.F. Otras tierras,4F11 Otras tierras que quedan como otras tierras,CO2,0.0
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.F. Otras tierras,4F21 Tierras forestales convertidas en otras tierras,CO2,0.0747972194
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.F. Otras tierras,4F22 Tierras de cultivo convertidas en otras tierras,CO2,0.2711390374
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.F. Otras tierras,4F23 Pastizales convertidos en otras tierras,CO2,0.002256593
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.F. Otras tierras,4F24 Humedales convertidos en otras tierras,CO2,0.0
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.F. Otras tierras,4F25 Asentamientos convertidos en otras tierras,CO2,0.0
1994,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.G. Productos madereros,4G11 Madera sólida,CO2,-273.9314518062
1994,CRF 5 Residuos,5.A. Depósito en vertederos de residuos sólidos,5A1a Vertederos gestionados Anaeróbicos,CH4,1398.289646096
1994,CRF 5 Residuos,5.A. Depósito en vertederos de residuos sólidos,5A2 Vertederos no gestionados,CH4,69.913417868
1994,CRF 5 Residuos,5.B. Tratamiento biológico de residuos sólidos,5B1a Compostaje,CH4,20.2504064
1994,CRF 5 Residuos,5.B. Tratamiento biológico de residuos sólidos,5B1a Compostaje,N2O,11.49933792
1994,CRF 5 Residuos,5.C. Incineración y quema en espacio abierto de residuos sólidos,5C21 Quema abierta de residuos Biogénicos,CH4,0.38468626
1994,CRF 5 Residuos,5.C. Incineración y quema en espacio abierto de residuos sólidos,5C21 Quema abierta de residuos Biogénicos,N2O,0.417338695
1994,CRF 5 Residuos,5.C. Incineración y quema en espacio abierto de residuos sólidos,5C22 Quema abierta de residuos no biogénicos,CO2,0.107064
1994,CRF 5 Residuos,5.C. Incineración y quema en espacio abierto de residuos sólidos,5C22 Quema abierta de residuos no biogénicos,N2O,0.01234847
1994,CRF 5 Residuos,5.C. Incineración y quema en espacio abierto de residuos sólidos,5C22 Quema abierta de residuos no biogénicos,CH4,0.088672052
1994,CRF 5 Residuos,5.D. Tratamiento y eliminación de aguas residuales,5D1 Aguas residuales domésticas,N2O,99.7394015
1994,CRF 5 Residuos,5.D. Tratamiento y eliminación de aguas residuales,5D1 Aguas residuales domésticas,CH4,414.254621872
1994,CRF 5 Residuos,5.D. Tratamiento y eliminación de aguas residuales,5D2 Aguas residuales industriales,CH4,147.391924344
1994,CRF 5 Residuos,5.E. Otros,5E1 Esparcimiento de lodos,CH4,0.559701912
1995,CRF 1 Energía,1.A. Actividades de combustión,1A1a Producción de energía y calor en plantas de servicio público,CH4,0.0181328269
1995,CRF 1 Energía,1.A. Actividades de combustión,1A1a Producción de energía y calor en plantas de servicio público,CO2,4.30952704
1995,CRF 1 Energía,1.A. Actividades de combustión,1A1a Producción de energía y calor en plantas de servicio público,N2O,0.0237797114
1995,CRF 1 Energía,1.A. Actividades de combustión,1A1c  Fabricación de combustibles sólidos y otras industrias energéticas,CH4,0.000724836
1995,CRF 1 Energía,1.A. Actividades de combustión,1A1c  Fabricación de combustibles sólidos y otras industrias energéticas,CO2,1.445195
1995,CRF 1 Energía,1.A. Actividades de combustión,1A1c  Fabricación de combustibles sólidos y otras industrias energéticas,N2O,0.00671987
1995,CRF 1 Energía,1.A. Actividades de combustión,1A2a Hierro y acero,CH4,0.271262796
