gei_yr,gei_crf,gei_co2_eq_t,gei_pollutant
1999,3A11,27266.098132,CH4
1999,3A12,104365.35452,CH4
1999,3A2,31288.17146,CH4
1999,3A31,1766.3591119999999,CH4
1999,3A42,8244.827612,CH4
1999,3A43,1757.609672,CH4
1999,3A44,165.35002400000002,CH4
1999,3A46,1082.44472,CH4
1999,3B11,13614.874364000001,CH4
1999,3B12,5786.96972,CH4
1999,3B13,14053.568368,CH4
1999,3B14,2055.8007119999997,CH4
1999,3B21,2813.36879,N2O
1999,3B22,3373.2486000000004,N2O
1999,3B23,596.423575,N2O
1999,3B24,3494.4884850000003,N2O
1999,3B25,5650.1399949999995,N2O
1999,3D11,23699.965745,N2O
1999,3D12,21139.23338,N2O
1999,3D13,2898.215165,N2O
1999,3D14,1975.578975,N2O
1999,3D21,6607.7890449999995,N2O
1999,3D22,3575.3794700000003,N2O
1999,3F11,1948.8302959999999,CH4
1999,3F11,478.18507999999997,N2O
1999,3F12,2223.342716,CH4
1999,3F12,545.542515,N2O
1999,3F13,2396.872408,CH4
1999,3F13,588.12139,N2O
1999,3F14,124.30824,CH4
1999,3F14,30.5015,N2O
1999,3F31,196.947205,N2O
1999,3F31,802.653264,CH4
1999,3F5,65.104935,N2O
1999,3F5,265.332956,CH4
1999,3H,4168.763,CO2
1999,3I,1044.827,CO2
1999,3.D.2,108.4364466,N2O
1999,4A11,551.1919286,CH4
1999,4A11,-145927.79867390002,CO2
1999,4A11,288.5799687,N2O
1999,4A21,-46779.3546622,CO2
1999,4A22,-183282.1566921,CO2
1999,4A23,0.0,CO2
1999,4A24,-150.0276098,CO2
1999,4A25,0.0,CO2
1999,4B11,316.8601029,CH4
1999,4B11,374.9544165,CO2
1999,4B11,273.80845850000003,N2O
1999,4B21,8463.559670300001,CO2
1999,4B22,15503.811338200001,CO2
1999,4B23,0.0,CO2
1999,4B24,-9.8086576,CO2
1999,4B25,0.0,CO2
1999,4C11,837.833564,N2O
1999,4C11,104.697085,CO2
1999,4C11,955.8082128,CH4
1999,4C21,999.1587286,CO2
1999,4C22,-37132.5294695,CO2
1999,4C23,10.2672937,CO2
1999,4C24,-229.4374675,CO2
1999,4C25,0.0,CO2
1999,4D12,0.0,CO2
1999,4D22,-980.6240456,CO2
1999,4E11,0.0,CO2
1999,4E21,8749.0770037,CO2
1999,4E22,45070.3906869,CO2
1999,4E23,25901.517220100002,CO2
1999,4E24,0.0,CO2
1999,4E25,0.0,CO2
1999,4F11,0.0,CO2
1999,4F21,102.26035780000001,CO2
1999,4F22,430.3386664,CO2
1999,4F23,3.550727,CO2
1999,4F24,0.0,CO2
1999,4F25,0.0,CO2
1999,4G11,-422078.7905296,CO2
1999,5A1a,1622304.671176,CH4
1999,5A2,55780.4163,CH4
1999,5B1a,34045.253928,CH4
1999,5B1a,19332.840740000003,N2O
1999,5C21,1498.067816,CH4
1999,5C21,1601.473175,N2O
1999,5C22,0.24768799999999996,CH4
1999,5C22,0.31,CO2
1999,5C22,0.034449999999999995,N2O
1999,5D1,271660.010132,CH4
1999,5D1,97570.34204999999,N2O
1999,5D2,144362.09410000002,CH4
1999,5E1,4776.260356,CH4
2000,1A1a,17.5360427,CH4
2000,1A1a,112511.89976,CO2
2000,1A1a,4030.2110115999994,N2O
2000,1A1c,3.509156,CH4
2000,1A1c,1900.0,CO2
2000,1A1c,8.79641,N2O
2000,1A2a,114.623124,CH4
2000,1A2a,125525.809,CO2
2000,1A2a,94.509865,N2O
2000,1A2b,689.3993683,CH4
2000,1A2b,127356.8964488,CO2
2000,1A2b,235.3654553,N2O
2000,1A2c,21285.178991999997,CH4
2000,1A2c,2152.28813,N2O
2000,1A2c,779434.668,CO2
2000,1A2d,6644.911336,CH4
2000,1A2d,205684.208,CO2
2000,1A2d,528.464855,N2O
2000,1A2e,14936.507544,CH4
2000,1A2e,618807.981,CO2
2000,1A2e,2765.44778,N2O
2000,1A2f,4533.3907549000005,CH4
2000,1A2f,985094.2683627,CO2
2000,1A2f,2021.2364384999998,N2O
2000,1A2g,22982.0056337,CH4
2000,1A2g,988316.2745194001,CO2
2000,1A2g,5807.5781024,N2O
2000,1A3a,424.482556,CH4
2000,1A3a,931620.2164364001,CO2
2000,1A3a,6709.445622499999,N2O
2000,1A3b,41608.098419999995,CH4
2000,1A3b,9391242.765999999,CO2
2000,1A3b,129448.22634499999,N2O
2000,1A3c,28.250012,CH4
2000,1A3c,18015.36,CO2
2000,1A3c,35.875965,N2O
2000,1A3e,5.664288,CH4
2000,1A3e,6.1095749999999995,N2O
2000,1A3e,10540.103000000001,CO2
2000,1A4a,8040.656176,CH4
2000,1A4a,1714860.061,CO2
2000,1A4a,3048.7765050000003,N2O
2000,1A4b,52116.554504,CH4
2000,1A4b,3925199.235,CO2
2000,1A4b,6155.656645,N2O
2000,1A4c,170.720396,CH4
2000,1A4c,83811.968,CO2
2000,1A4c,794.7477200000001,N2O
2000,1A5b,20.352863999999997,CH4
2000,1A5b,61259.794,CO2
2000,1A5b,451.96174,N2O
2000,1B2b,18467.357503199997,CH4
2000,1B2b,8.5374348,CO2
2000,1B2c,635.131168,CH4
2000,1B2c,0.294,CO2
2000,2A1,969065.578,CO2
2000,2A2,96360.8540691,CO2
2000,2A3,7963.953,CO2
2000,2A4a,13616.218,CO2
2000,2A4b,7116.702,CO2
2000,2C1a,38018.398,CO2
2000,2C5,5154.4,CO2
2000,2D1,28718.273,CO2
2000,2D2,29179.26,CO2
2000,2F1a,53171.7463198,HFC
2000,2F1a,28908.4912103,HFC
2000,2F1a,61406.4638784,HFC
2000,2F1a,3024.1714568,HFC
2000,2F1b,2503.558408,HFC
2000,2F1c,3275.5545904,HFC
2000,2F1c,1.5475619999999999,PFC
2000,2F1c,113922.3748608,HFC
2000,2F1c,28276.0380162,HFC
2000,2F1c,87666.75502770001,HFC
2000,2F1c,5.2113238,PFC
2000,2F1d,1596.0345513,HFC
2000,2F1d,5065.2221932,HFC
2000,2F1d,2856.1122768,HFC
2000,2F1e,42685.0871382,HFC
2000,2F1f,18208.1246176,HFC
2000,2F1f,7458.7555952,HFC
2000,2F1f,3739.2157081,HFC
2000,2F3a,173.1497808,HFC
2000,2F3a,9.4557603,HFC
2000,2F3b,28.8839244,PFC
2000,2F3b,13.1916005,HFC
2000,2F3b,2.4705997,HFC
2000,2F3b,641.3118896999999,HFC
2000,2F3b,6618.5904208,HFC
2000,2F4a,25560.987166,HFC
2000,2F4b,32119.987952000003,HFC
2000,2G1a,10808.662286,SF6
2000,2G1b,10449.448195,SF6
2000,2G1c,31.9245385,SF6
2000,2G2b,192.70000000000002,SF6
2000,2G3a,77155.01818,N2O
2000,2G3b,129.50073,N2O
2000,3A11,29537.372844,CH4
2000,3A12,124502.300356,CH4
2000,3A2,32233.310172,CH4
2000,3A31,1725.879932,CH4
2000,3A42,7618.585687999999,CH4
2000,3A43,2065.408632,CH4
2000,3A44,154.341852,CH4
2000,3A46,722.66376,CH4
2000,3B11,15276.920708,CH4
2000,3B12,5368.737668,CH4
2000,3B13,13455.498587999999,CH4
2000,3B14,2458.5275960000004,CH4
2000,3B21,3501.83296,N2O
2000,3B22,3123.72513,N2O
2000,3B23,564.0440199999999,N2O
2000,3B24,3807.35199,N2O
2000,3B25,6211.1200850000005,N2O
2000,3D11,21724.02372,N2O
2000,3D12,14956.417415,N2O
2000,3D13,3330.04777,N2O
2000,3D14,2502.1724,N2O
2000,3D21,6082.008905000001,N2O
2000,3D22,3176.4389300000003,N2O
2000,3F11,170.089985,N2O
2000,3F11,693.196924,CH4
2000,3F12,758.6343519999999,CH4
2000,3F12,186.146335,N2O
2000,3F13,770.06846,CH4
2000,3F13,188.95189000000002,N2O
2000,3F14,39.014192,CH4
2000,3F14,9.573125,N2O
2000,3F31,268.55186399999997,CH4
2000,3F31,65.894635,N2O
2000,3F5,165.849404,CH4
2000,3F5,40.69446,N2O
2000,3H,4020.088,CO2
2000,3I,933.485,CO2
2000,3.D.2,109.927691,N2O
2000,4A11,1028.614409,CH4
2000,4A11,-146936.558744,CO2
2000,4A11,538.5374831,N2O
2000,4A21,-48530.358823,CO2
2000,4A22,-191087.23813450002,CO2
2000,4A23,0.0,CO2
2000,4A24,-162.8852441,CO2
2000,4A25,0.0,CO2
2000,4B11,59.5857489,CO2
2000,4B11,537.3164112,N2O
2000,4B11,621.8001236,CH4
2000,4B21,8351.814307999999,CO2
2000,4B22,15428.419358199999,CO2
2000,4B23,0.0,CO2
2000,4B24,-2.249054,CO2
2000,4B25,0.0,CO2
2000,4C11,2036.3466204999997,N2O
2000,4C11,2343.4236129,CH4
2000,4C11,99.6989754,CO2
2000,4C21,973.4376041,CO2
2000,4C22,-39108.4226818,CO2
2000,4C23,9.2405643,CO2
2000,4C24,-240.0842507,CO2
2000,4C25,0.0,CO2
2000,4D12,0.0,CO2
2000,4D22,-965.8959519,CO2
2000,4E11,0.0,CO2
2000,4E21,8765.4186376,CO2
2000,4E22,46117.4345982,CO2
2000,4E23,25995.897534800002,CO2
2000,4E24,0.0,CO2
2000,4E25,0.0,CO2
2000,4F11,0.0,CO2
2000,4F21,107.7529855,CO2
2000,4F22,462.1785922,CO2
2000,4F23,3.8095538,CO2
2000,4F24,0.0,CO2
2000,4F25,0.0,CO2
2000,4G11,-482147.9075143,CO2
2000,5A1a,1655557.590512,CH4
2000,5A2,53186.84056,CH4
2000,5B1a,24199.36646,N2O
2000,5B1a,42615.236328,CH4
2000,5C21,1063.430425,N2O
2000,5C21,850.4441400000001,CH4
2000,5C22,0.024612000000000002,CH4
2000,5C22,0.031,CO2
2000,5C22,0.003445,N2O
2000,5D1,249188.074856,CH4
2000,5D1,104037.5425,N2O
2000,5D2,137891.72317200003,CH4
2000,5E1,4329.4391000000005,CH4
2001,1A1a,116329.82724,CO2
2001,1A1a,3942.8063584,N2O
2001,1A1a,17.7689893,CH4
2001,1A1c,1999.269,CO2
2001,1A1c,9.36298,N2O
2001,1A1c,0.989296,CH4
2001,1A2a,557.183172,CH4
2001,1A2a,139440.888,CO2
2001,1A2a,134.29722999999998,N2O
2001,1A2b,1288.4697754000001,CH4
2001,1A2b,158055.1407236,CO2
2001,1A2b,307.9761232,N2O
2001,1A2c,682636.2910000001,CO2
2001,1A2c,1779.779485,N2O
2001,1A2c,18553.33956,CH4
2001,1A2d,2367.2242143000003,CH4
2001,1A2d,160907.27192509998,CO2
2001,1A2d,158.52079890000002,N2O
2001,1A2e,16895.576515999997,CH4
2001,1A2e,626046.391,CO2
2001,1A2e,2783.7221799999998,N2O
2001,1A2f,6715.3519077,CH4
2001,1A2f,1144710.7163391,CO2
2001,1A2f,2030.1707823,N2O
2001,1A2g,1115031.0957372999,CO2
2001,1A2g,6307.3996321,N2O
2001,1A2g,28356.6909205,CH4
2001,1A3a,949554.6321082001,CO2
2001,1A3a,6838.6732469,N2O
2001,1A3a,432.5812831,CH4
2001,1A3b,41064.680636,CH4
2001,1A3b,10306778.741,CO2
2001,1A3b,110312.992395,N2O
2001,1A3c,29.372168000000002,CH4
2001,1A3c,18730.975000000002,CO2
2001,1A3c,37.3014,N2O
2001,1A3e,14.464495000000001,N2O
2001,1A3e,27464.762,CO2
2001,1A3e,14.200452,CH4
2001,1A4a,1990133.969,CO2
2001,1A4a,3453.14557,N2O
2001,1A4a,9446.051131999999,CH4
2001,1A4b,39281.077275999996,CH4
2001,1A4b,3730683.418,CO2
2001,1A4b,5545.454659999999,N2O
2001,1A4c,153.19598000000002,CH4
2001,1A4c,81215.845,CO2
2001,1A4c,806.9292399999999,N2O
2001,1A5b,62266.197,CO2
2001,1A5b,456.27382,N2O
2001,1A5b,20.656188,CH4
2001,1B2b,8.971608699999999,CO2
2001,1B2b,18106.9684733,CH4
2001,1B2c,1323.7706440000002,CH4
2001,1B2c,0.656,CO2
2001,2A1,1143012.416,CO2
2001,2A2,107469.47305429999,CO2
2001,2A3,7722.058,CO2
2001,2A4a,14195.833999999999,CO2
2001,2A4b,11908.231,CO2
2001,2C1a,37963.198,CO2
2001,2C5,5234.903868,CO2
2001,2D1,32034.311,CO2
2001,2D2,24634.076,CO2
2001,2F1a,71611.9171787,HFC
2001,2F1a,37939.817528600004,HFC
2001,2F1a,79816.21974239999,HFC
2001,2F1a,4332.1255381,HFC
2001,2F1b,3239.0467264999997,HFC
2001,2F1c,2.2122522,PFC
2001,2F1c,6.780465,PFC
2001,2F1c,4691.4029808000005,HFC
2001,2F1c,148076.48900640002,HFC
2001,2F1c,37678.398991999995,HFC
2001,2F1c,116650.6370067,HFC
2001,2F1d,6553.4459314999995,HFC
2001,2F1d,3712.3828992,HFC
2001,2F1d,2074.5328799,HFC
2001,2F1e,56219.7242165,HFC
2001,2F1f,26080.4712093,HFC
2001,2F1f,10679.7547467,HFC
2001,2F1f,5355.9561991,HFC
2001,2F3a,175.9531852,HFC
2001,2F3a,0.2832173,HFC
2001,2F3a,22.5486657,HFC
2001,2F3b,26.3025792,PFC
2001,2F3b,12.0088036,HFC
2001,2F3b,6.0183686,HFC
2001,2F3b,933.2850056999999,HFC
2001,2F3b,8371.2821972,HFC
2001,2F4a,24545.8751707,HFC
2001,2F4b,27994.9853651,HFC
2001,2G1a,7587.007336,SF6
2001,2G1b,10942.1326275,SF6
2001,2G1c,9.68952,SF6
2001,2G2b,121.6448595,SF6
2001,2G3a,84755.173395,N2O
2001,2G3b,129.51716,N2O
2001,3A11,52488.761584,CH4
2001,3A12,117261.28386000001,CH4
2001,3A2,26574.533496,CH4
2001,3A31,1654.1057400000002,CH4
2001,3A42,5300.405852,CH4
2001,3A43,2372.73428,CH4
2001,3A44,143.58064000000002,CH4
2001,3A46,4407.24368,CH4
2001,3B11,25334.429568,CH4
2001,3B12,4787.506332000001,CH4
2001,3B13,14639.844939999999,CH4
2001,3B14,3232.2188079999996,CH4
2001,3B21,4676.83713,N2O
2001,3B22,2547.497735,N2O
2001,3B23,557.19059,N2O
2001,3B24,7105.15297,N2O
2001,3B25,8299.12849,N2O
2001,3D11,19311.09537,N2O
2001,3D12,16212.35497,N2O
2001,3D13,2836.0806150000003,N2O
2001,3D14,2825.93933,N2O
2001,3D21,6832.728465,N2O
2001,3D22,3118.0745349999997,N2O
2001,3F11,281.52824,CH4
2001,3F11,69.07861,N2O
2001,3F12,275.900744,CH4
2001,3F12,67.69796,N2O
2001,3F13,422.05203600000004,CH4
2001,3F13,103.559085,N2O
2001,3F14,12.332908,CH4
2001,3F14,3.026035,N2O
2001,3H,3812.351,CO2
2001,3I,626.664,CO2
2001,3.D.2,110.4821319,N2O
2001,4A11,128.5478775,N2O
2001,4A11,-302521.8334036,CO2
2001,4A11,245.5283118,CH4
2001,4A21,-47956.275386400004,CO2
2001,4A22,-189997.0515973,CO2
2001,4A23,0.0,CO2
2001,4A24,-534.6384478,CO2
2001,4A25,0.0,CO2
2001,4B11,113.3861041,CH4
2001,4B11,-255.22558629999997,CO2
2001,4B11,97.9803835,N2O
2001,4B21,9670.5046839,CO2
2001,4B22,15174.742554,CO2
2001,4B23,0.0,CO2
2001,4B24,-103.90773039999999,CO2
2001,4B25,0.0,CO2
2001,4C11,1844.1937962999998,CH4
2001,4C11,47.3690585,CO2
2001,4C11,1599.0037587000002,N2O
2001,4C21,1924.7202768,CO2
2001,4C22,-39391.1624705,CO2
2001,4C23,8.2138349,CO2
2001,4C24,-428.0665933,CO2
2001,4C25,0.0,CO2
2001,4D12,0.0,CO2
2001,4D22,-1137.9309404,CO2
2001,4E11,0.0,CO2
2001,4E21,12356.3492651,CO2
2001,4E22,37113.0364787,CO2
2001,4E23,24432.4830038,CO2
2001,4E24,2.3048667,CO2
2001,4E25,0.0,CO2
2001,4F11,0.0,CO2
2001,4F21,56.3841969,CO2
2001,4F22,352.2510385,CO2
2001,4F23,3.3722871,CO2
2001,4F24,0.0,CO2
2001,4F25,0.0,CO2
2001,4G11,-528060.2039771,CO2
2001,5A1a,1689564.340016,CH4
2001,5A2,50720.911416,CH4
2001,5B1a,46690.201152,CH4
2001,5B1a,26513.364214999998,N2O
2001,5C21,994.82726,CH4
2001,5C21,1154.952415,N2O
2001,5D1,210939.20327199998,CH4
2001,5D1,109653.05415,N2O
2001,5D2,134732.835188,CH4
2001,5E1,4284.8449,CH4
2002,1A1a,17.6810514,CH4
2002,1A1a,121799.40188,CO2
2002,1A1a,3948.2399608,N2O
2002,1A1c,1.0876320000000002,CH4
2002,1A1c,2179.259,CO2
2002,1A1c,10.29366,N2O
2002,1A2a,310.90488799999997,CH4
2002,1A2a,138068.86800000002,CO2
2002,1A2a,124.729935,N2O
2002,1A2b,2081.9175079,CH4
2002,1A2b,156246.96033570002,CO2
2002,1A2b,327.4960119,N2O
2002,1A2c,21318.3362,CH4
2002,1A2c,732171.302,CO2
2002,1A2c,1867.45977,N2O
2002,1A2d,2790.298652,CH4
2002,1A2d,277506.1240737,CO2
2002,1A2d,209.9430777,N2O
2002,1A2e,19267.725736,CH4
2002,1A2e,677158.172,CO2
2002,1A2e,3057.92139,N2O
2002,1A2f,3994.5774765,CH4
2002,1A2f,1975.5665683000002,N2O
2002,1A2f,1174130.0824046,CO2
2002,1A2g,29424.2355219,CH4
2002,1A2g,1119841.8158073,CO2
2002,1A2g,6404.2417327,N2O
2002,1A3a,416.1261116,CH4
2002,1A3a,913561.184318,CO2
2002,1A3a,6579.501255200001,N2O
2002,1A3b,39169.444608,CH4
2002,1A3b,10455436.635,CO2
2002,1A3b,100238.975525,N2O
2002,1A3c,28.253988,CH4
2002,1A3c,18017.889,CO2
2002,1A3c,35.881,N2O
2002,1A3e,18.479076,CH4
2002,1A3e,35633.735,CO2
2002,1A3e,18.664215000000002,N2O
2002,1A4a,10506.804364000001,CH4
2002,1A4a,1809334.238,CO2
2002,1A4a,3330.48184,N2O
2002,1A4b,5609.469915,N2O
2002,1A4b,39867.695252,CH4
2002,1A4b,3897628.855,CO2
2002,1A4c,824.92963,N2O
2002,1A4c,150.83095999999998,CH4
2002,1A4c,83462.598,CO2
2002,1A5b,19.543580000000002,CH4
2002,1A5b,59468.37699999999,CO2
2002,1A5b,435.56407,N2O
2002,1B2b,21388.9636982,CH4
2002,1B2b,10.706913,CO2
2002,1B2c,2936.3478760000003,CH4
2002,1B2c,1.47,CO2
2002,2A1,1216674.079,CO2
2002,2A2,91894.0195515,CO2
2002,2A3,9465.955,CO2
2002,2A4a,14600.519999999999,CO2
2002,2A4b,12746.023,CO2
2002,2C1a,37547.589,CO2
2002,2C5,4974.536279999999,CO2
2002,2D1,33806.631,CO2
2002,2D2,10686.75,CO2
2002,2F1a,90199.2189276,HFC
2002,2F1a,46854.366066300005,HFC
2002,2F1a,98460.43524959999,HFC
2002,2F1a,5642.8306237,HFC
2002,2F1b,3961.4586583,HFC
2002,2F1c,6109.9512141,HFC
2002,2F1c,8.3605532,PFC
2002,2F1c,2.8790847,PFC
2002,2F1c,145907.4408425,HFC
2002,2F1c,182665.5811968,HFC
2002,2F1c,46994.2769348,HFC
2002,2F1d,2559.1186642000002,HFC
2002,2F1d,8015.724964,HFC
2002,2F1d,4579.5603744,HFC
2002,2F1e,69120.6989746,HFC
2002,2F1f,6975.9394253,HFC
2002,2F1f,33968.4849965,HFC
2002,2F1f,13905.8877178,HFC
2002,2F3a,169.8317268,HFC
2002,2F3a,0.638419,HFC
2002,2F3a,23.4694702,HFC
2002,2F3b,14.0366776,HFC
2002,2F3b,1243.9358958,HFC
2002,2F3b,9963.4171864,HFC
2002,2F3b,11.0488011,HFC
2002,2F3b,24.1854844,PFC
2002,2F4a,23862.8055679,HFC
2002,2F4b,21468.9504107,HFC
2002,2G1a,9006.908121,SF6
2002,2G1b,11608.159593,SF6
2002,2G1c,9.767281500000001,SF6
2002,2G2b,181.636623,SF6
2002,2G3a,78859.39059000001,N2O
2002,2G3b,135.28939,N2O
2002,3A11,45060.38418,CH4
2002,3A12,115640.356692,CH4
2002,3A2,27181.448504,CH4
2002,3A31,1208.19748,CH4
2002,3A42,5349.353436,CH4
2002,3A43,2681.094724,CH4
2002,3A44,132.578012,CH4
2002,3A46,62.3616,CH4
2002,3B11,20573.994811999997,CH4
2002,3B12,5551.639268,CH4
2002,3B13,9803.489332,CH4
2002,3B14,2204.663804,CH4
2002,3B21,4030.1780349999995,N2O
2002,3B22,3489.8303149999997,N2O
2002,3B23,421.30442,N2O
2002,3B24,3049.3600349999997,N2O
2002,3B25,6253.058454999999,N2O
2002,3D11,16273.241105000001,N2O
2002,3D12,13069.604959999999,N2O
2002,3D13,2763.3691200000003,N2O
2002,3D14,2926.8725299999996,N2O
2002,3D21,5269.27325,N2O
2002,3D22,2742.1351999999997,N2O
2002,3F11,344.01214400000003,CH4
2002,3F11,84.41045,N2O
2002,3F12,297.931452,CH4
2002,3F12,73.10343,N2O
2002,3F13,413.000168,CH4
2002,3F13,101.33812,N2O
2002,3F14,4.226485,N2O
2002,3F14,17.224956,CH4
2002,3H,3214.785,CO2
2002,3I,477.36400000000003,CO2
2002,3.D.2,111.16953020000001,N2O
2002,4A11,151.6237267,CH4
2002,4A11,-304477.3824905,CO2
2002,4A11,79.3835469,N2O
2002,4A21,-47382.1919497,CO2
2002,4A22,-188906.8650602,CO2
2002,4A23,0.0,CO2
2002,4A24,-906.3916515,CO2
2002,4A25,0.0,CO2
2002,4B11,340.2833344,N2O
2002,4B11,393.7870033,CH4
2002,4B11,-571.0619099999999,CO2
2002,4B21,9692.7938596,CO2
2002,4B22,15259.015320999999,CO2
2002,4B23,0.0,CO2
2002,4B24,-85.87309619999999,CO2
2002,4B25,0.0,CO2
2002,4C11,2161.2027011,CH4
2002,4C11,47.459383700000004,CO2
2002,4C11,1872.9510598000002,N2O
2002,4C21,1933.8519256,CO2
2002,4C22,-39673.9022593,CO2
2002,4C23,7.187105600000001,CO2
2002,4C24,-457.64922409999997,CO2
2002,4C25,0.0,CO2
2002,4D12,0.0,CO2
2002,4D22,-1082.7588714,CO2
2002,4E11,0.0,CO2
2002,4E21,12556.3248633,CO2
2002,4E22,37607.4615189,CO2
2002,4E23,24323.442035300002,CO2
2002,4E24,4.6097333,CO2
2002,4E25,0.0,CO2
2002,4F11,0.0,CO2
2002,4F21,56.498441400000004,CO2
2002,4F22,352.14515140000003,CO2
2002,4F23,3.3446454,CO2
2002,4F24,0.0,CO2
2002,4F25,0.0,CO2
2002,4G11,-574214.2757183,CO2
2002,5A1a,1687129.869936,CH4
2002,5A2,48375.633236,CH4
2002,5B1a,48050.258004,CH4
2002,5B1a,27285.682335,N2O
2002,5C21,1189.335728,CH4
2002,5C21,1292.935795,N2O
2002,5D1,122150.99475,N2O
2002,5D1,199350.06616000002,CH4
2002,5D2,132525.13072400002,CH4
2002,5E1,3039.102388,CH4
2003,1A1a,30.3336354,CH4
2003,1A1a,127142.67288000001,CO2
2003,1A1a,3948.7079507999997,N2O
2003,1A1c,10.93814,N2O
2003,1A1c,1.1557279999999999,CH4
2003,1A1c,2335.238,CO2
2003,1A2a,118.457915,N2O
2003,1A2a,824.3434080000001,CH4
2003,1A2a,132539.805,CO2
2003,1A2b,399.338716,CH4
2003,1A2b,36906.881,CO2
2003,1A2b,67.59779,N2O
2003,1A2c,25435.980332,CH4
2003,1A2c,791676.478,CO2
2003,1A2c,2047.7270800000001,N2O
2003,1A2d,2704.2173506,CH4
2003,1A2d,283226.075942,CO2
2003,1A2d,441.86055200000004,N2O
2003,1A2e,20878.374692,CH4
2003,1A2e,715118.772,CO2
2003,1A2e,3128.693085,N2O
2003,1A2f,10401.5453665,CH4
2003,1A2f,1344674.173094,CO2
2003,1A2f,2324.4080292999997,N2O
2003,1A2g,34878.2286029,CH4
2003,1A2g,1288522.8276031,CO2
2003,1A2g,7412.7036368,N2O
2003,1A3a,6901.596990399999,N2O
2003,1A3a,436.54700629999996,CH4
2003,1A3a,958289.9218741,CO2
2003,1A3b,101561.07934000001,N2O
2003,1A3b,38493.363328,CH4
2003,1A3b,10901048.719,CO2
2003,1A3c,28.701204,CH4
2003,1A3c,18303.082,CO2
2003,1A3c,36.44916,N2O
2003,1A3e,9.824052,CH4
2003,1A3e,19043.436,CO2
2003,1A3e,9.968505,N2O
2003,1A4a,3636.4307,N2O
2003,1A4a,11361.267512,CH4
2003,1A4a,1882275.16,CO2
2003,1A4b,5930.72809,N2O
2003,1A4b,39435.514608,CH4
2003,1A4b,4253688.029,CO2
2003,1A4c,185.84823599999999,CH4
2003,1A4c,93942.67499999999,CO2
2003,1A4c,855.03363,N2O
2003,1A5b,19.996312,CH4
2003,1A5b,62290.82,CO2
2003,1A5b,456.300055,N2O
2003,1B2b,8.1006522,CO2
2003,1B2b,17844.5209246,CH4
2003,1B2c,0.653,CO2
2003,1B2c,1438.571848,CH4
2003,2A1,1201802.3020000001,CO2
2003,2A2,118003.7050332,CO2
2003,2A3,8049.165,CO2
2003,2A4a,15175.077,CO2
2003,2A4b,11539.142,CO2
2003,2C1a,37660.781,CO2
2003,2D1,34403.301999999996,CO2
2003,2D2,5663.162,CO2
2003,2F1a,109602.7875645,HFC
2003,2F1a,7029.1540964000005,HFC
2003,2F1a,56849.8443721,HFC
2003,2F1a,117748.3353648,HFC
2003,2F1b,4787.3536906,HFC
2003,2F1c,176344.71678770002,HFC
2003,2F1c,57275.435356099995,HFC
2003,2F1c,218448.8410944,HFC
2003,2F1c,7606.3976379999995,HFC
2003,2F1c,3.5781516,PFC
2003,2F1c,9.9917096,PFC
2003,2F1d,5476.664495999999,HFC
2003,2F1d,9685.6725498,HFC
2003,2F1d,3060.4406568,HFC
2003,2F1e,82126.8773962,HFC
2003,2F1f,42298.9094996,HFC
2003,2F1f,17294.7940295,HFC
2003,2F1f,8687.1443308,HFC
2003,2F3a,5.0346669,HFC
2003,2F3a,26.394251399999998,HFC
2003,2F3a,230.0703688,HFC
2003,2F3b,10.0206031,HFC
2003,2F3b,21.9299204,PFC
2003,2F3b,12116.1785204,HFC
2003,2F3b,1533.7218134,HFC
2003,2F3b,79.86848289999999,HFC
2003,2F4a,45398.2857081,HFC
2003,2F4b,24546.5848056,HFC
2003,2G1a,7464.9754785000005,SF6
2003,2G1b,12239.381977500001,SF6
2003,2G2b,340.3979935,SF6
2003,2G3a,68548.33757999999,N2O
2003,2G3b,130.1998,N2O
2003,3A11,39132.998492,CH4
2003,3A12,121103.56862800001,CH4
2003,3A2,27289.563196,CH4
2003,3A31,960.217188,CH4
2003,3A42,7696.314528,CH4
2003,3A43,2987.999896,CH4
2003,3A44,121.398116,CH4
2003,3B11,17684.844912,CH4
2003,3B12,4570.853028,CH4
2003,3B13,7868.7314160000005,CH4
2003,3B14,2617.473292,CH4
2003,3B21,3164.1225249999998,N2O
2003,3B22,2805.758255,N2O
2003,3B23,342.0514,N2O
2003,3B24,3548.32615,N2O
2003,3B25,5562.541064999999,N2O
2003,3D11,22349.565495,N2O
2003,3D12,10596.931565,N2O
2003,3D13,3349.965435,N2O
2003,3D14,3260.1020799999997,N2O
2003,3D21,5499.198909999999,N2O
2003,3D22,3061.4019,N2O
2003,3F11,363.06158,CH4
2003,3F11,89.08452,N2O
2003,3F12,301.215824,CH4
2003,3F12,73.90956,N2O
2003,3F13,114.84464,N2O
2003,3F13,468.04646,CH4
2003,3F14,3.8541600000000003,N2O
2003,3F14,15.70856,CH4
2003,3H,4215.389,CO2
2003,3I,763.827,CO2
2003,3.D.2,111.8569285,N2O
2003,4A11,1804.0880549,CH4
2003,4A11,-306432.9315773,CO2
2003,4A11,944.5415424,N2O
2003,4A21,-46808.108513,CO2
2003,4A22,-187816.67852309998,CO2
2003,4A23,0.0,CO2
2003,4A24,-1278.1448552000002,CO2
2003,4A25,0.0,CO2
2003,4B11,-886.9036445,CO2
2003,4B11,497.372119,N2O
2003,4B11,575.5752824,CH4
