gei_yr,gei_crf_act,gei_pollutant,gei_co2_eq_t,gei_crf
1995,1A4c Agricultura/Pesca/Forestal,CO2,75426.758,1A4c
1995,"1A5b  Otros, móviles (incluidos barcos militares, terrestres y de recreo)",CH4,18.216968,1A5b
1995,"1A5b  Otros, móviles (incluidos barcos militares, terrestres y de recreo)",CO2,42429.458,1A5b
1995,"1A5b  Otros, móviles (incluidos barcos militares, terrestres y de recreo)",N2O,321.116665,1A5b
1995,1B2b Emisiones fugitivas de gas natural ,CH4,13967.803024,1B2b
1995,1B2b Emisiones fugitivas de gas natural ,CO2,0.184,1B2b
1995,2A1 Producción de cemento,CO2,542239.812,2A1
1995,2A2 Producción de Cal,CO2,65618.6710453,2A2
1995,2A3 Producción de vidrio,CO2,6661.732,2A3
1995,2A4a Producción de cerámica,CO2,9239.344,2A4a
1995,2A4b Otros usos de carbonato sódico ,CO2,17011.715,2A4b
1995,2C1a Producción de acero,CO2,32324.224000000002,2C1a
1995,2C5 Producción de plomo,CO2,3000.0,2C5
1995,2D1 Uso de lubricantes,CO2,20558.602,2D1
1995,2D2 Uso de parafinas,CO2,4004.41,2D2
1995,2F3a Protección contra incendios/Fabricación,HFC,2.3610900000000004,2F3a
1995,2F3a Protección contra incendios/Fabricación,HFC,4.131432,2F3a
1995,2F3a Protección contra incendios/Fabricación,PFC,0.5894716,2F3a
1995,2F3b Protección contra incendios/Stock,PFC,7.8635528,2F3b
1995,2F3b Protección contra incendios/Stock,HFC,46.4190439,2F3b
1995,2F3b Protección contra incendios/Stock,HFC,55.0910052,2F3b
1995,2G1a Equipos eléctricos/Fabricación,SF6,2674.4850389999997,2G1a
1995,2G1b Equipos eléctricos/Stock,SF6,8576.456952499999,2G1b
1995,2G2b Aceleradores,SF6,38.5463215,2G2b
1995,2G3a Aplicaciones médicas,N2O,83098.550805,2G3a
1995,2G3b Propulsor para para productos a presión y aerosoles,N2O,130.599155,2G3b
1995,3A11 Vacuno de leche,CH4,40543.931428,3A11
1995,3A12 Vacuno no lechero,CH4,123846.643536,3A12
1995,3A2 Ovino,CH4,31089.496032,3A2
1995,3A31 Porcino blanco,CH4,1770.451424,3A31
1995,3A42 Caprino,CH4,6066.297048,3A42
1995,3A43 Equino,CH4,1710.17238,3A43
1995,3A44 Mulas y asnos,CH4,270.072376,3A44
1995,3A46 Conejos,CH4,777.83104,3A46
1995,3B11 Vacuno,CH4,20405.127176,3B11
1995,3B12 Ovino,CH4,4496.613939999999,3B12
1995,3B13 Porcino,CH4,16730.85344,3B13
1995,3B14 Otros animales,CH4,2030.535164,3B14
1995,3B21 Vacuno,N2O,3334.92536,3B21
1995,3B22 Ovino,N2O,2310.855385,3B22
1995,3B23 Porcino,N2O,608.2370099999999,3B23
1995,3B24 Otros animales,N2O,3204.480965,3B24
1995,3B25 Emisiones indirectas de NO2,N2O,5703.74234,3B25
1995,3D11 Fertilizantes inorgánicos de N,N2O,20132.005215,3D11
1995,3D12 Fertilizantes orgánicos de N,N2O,16601.196625,3D12
1995,3D13 Orina y estiércol depositado por animales de pastoreo,N2O,3283.2021299999997,3D13
1995,3D14 Residuos de cultivos,N2O,1225.214515,3D14
1995,3D21 Deposición atmosférica,N2O,5879.5335350000005,3D21
1995,3D22 Lixiviación y Escorrentía de N,N2O,3011.49127,3D22
1995,3F11 Trigo,CH4,1068.009544,3F11
1995,3F11 Trigo,N2O,262.05796999999995,3F11
1995,3F12 Cebada,CH4,1442.220668,3F12
1995,3F12 Cebada,N2O,353.87835,3F12
1995,3F13 Maíz,CH4,2256.082136,3F13
1995,3F13 Maíz,N2O,553.5757249999999,3F13
1995,3F14 Otros cereales,CH4,50.465128,3F14
1995,3F14 Otros cereales,N2O,12.382655,3F14
1995,3F21 Legumbres,CH4,0.288316,3F21
1995,3F21 Legumbres,N2O,0.070755,3F21
1995,3F31 Tubérculos y raíces,CH4,1167.446504,3F31
1995,3F31 Tubérculos y raíces,N2O,286.45678499999997,3F31
1995,3F5 Otros,CH4,239.936872,3F5
1995,3F5 Otros,N2O,58.87346,3F5
1995,3H Urea,CO2,2527.543,3H
1995,3I Otros fertilizantes que contienen carbono,CO2,733.7280000000001,3I
1995,4(IV)2 Emisiones indirectas de N2O,N2O,102.47146910000001,3.D.2
1995,4A11 Tierras forestales que permanecen como tierras forestales,CO2,-141892.7583935,4A11
1995,4A11 Tierras forestales que permanecen como tierras forestales,N2O,681.7202862,4A11
1995,4A11 Tierras forestales que permanecen como tierras forestales,CH4,1302.095641,4A11
1995,4A21 Tierras de cultivo convertidas en tierras forestales,CO2,-39775.3380189,4A21
1995,4A22 Pastizales convertidos en tierras forestales,CO2,-152061.8309229,4A22
1995,4A23 Humedales convertidos en tierras forestales,CO2,0.0,4A23
1995,4A24 Asentamientos convertidos en tierras forestales,CO2,-98.5970726,4A24
1995,4A25 Otras tierras convertidas en tierras forestales,CO2,0.0,4A25
1995,4B11 Tierras de cultivo que siguen siendo tierras de cultivo,CH4,208.5088921,4B11
1995,4B11 Tierras de cultivo que siguen siendo tierras de cultivo,CO2,1636.3976271000001,4B11
1995,4B11 Tierras de cultivo que siguen siendo tierras de cultivo,N2O,180.17887960000002,4B11
1995,4B21 Tierras forestales convertidas en tierras de cultivo,CO2,8910.4684519,4B21
1995,4B22 Pastizales convertidos en tierras de cultivo,CO2,15805.4689506,4B22
1995,4B23 Humedales convertidos en tierras de cultivo,CO2,0.0,4B23
1995,4B24 Asentamientos convertidos en tierras de cultivo,CO2,-40.0326373,4B24
1995,4B25 Otras tierras convertidas en tierras de cultivo,CO2,0.0,4B25
1995,4C11 Pastizales que siguen siendo pastizales,CH4,742.047189,4C11
1995,4C11 Pastizales que siguen siendo pastizales,CO2,124.6895231,4C11
1995,4C11 Pastizales que siguen siendo pastizales,N2O,655.3867273000001,4C11
1995,4C21 Tierras forestales convertidas en pastizales,CO2,1102.0432263,4C21
1995,4C22 Tierras de cultivo convertidas en pastizales,CO2,-29228.9566203,4C22
1995,4C23 Humedales convertidos en pastizales,CO2,14.374211200000001,4C23
1995,4C24 Asentamientos convertidos en pastizales,CO2,-186.85033470000002,4C24
1995,4C25 Otras tierras convertidas en pastizales,CO2,0.0,4C25
1995,4D12 Tierras inundadas que permanecen como tierras inundadas,CO2,0.0,4D12
1995,4D22 Tierras convertidas en tierras inundadas,CO2,-1039.5364207999999,4D22
1995,4E11 Asentamiento restantes,CO2,0.0,4E11
1995,4E21 Tierras forestales convertidas en asentamientos,CO2,8683.7104678,4E21
1995,4E22 Tierras de cultivo convertidas en asentamientos,CO2,40882.2150415,4E22
1995,4E23 Pastizales convertidos en asentamientos,CO2,25523.9959614,4E23
1995,4E24 Humedales convertidos en asentamientos,CO2,0.0,4E24
1995,4E25 Otras tierras convertidas en asentamientos,CO2,0.0,4E25
1995,4F11 Otras tierras que quedan como otras tierras,CO2,0.0,4F11
1995,4F21 Tierras forestales convertidas en otras tierras,CO2,80.2898471,4F21
1995,4F22 Tierras de cultivo convertidas en otras tierras,CO2,302.9789632,4F22
1995,4F23 Pastizales convertidos en otras tierras,CO2,2.5154198,4F23
1995,4F24 Humedales convertidos en otras tierras,CO2,0.0,4F24
1995,4F25 Asentamientos convertidos en otras tierras,CO2,0.0,4F25
1995,4G11 Madera sólida,CO2,-318357.22520479996,4G11
1995,5A1a Vertederos gestionados Anaeróbicos,CH4,1453058.540108,5A1a
1995,5A2 Vertederos no gestionados,CH4,66875.583544,5A2
1995,5B1a Compostaje,CH4,30700.761364,5B1a
1995,5B1a Compostaje,N2O,17433.64669,5B1a
1995,5C21 Quema abierta de residuos Biogénicos,CH4,401.76564399999995,5C21
1995,5C21 Quema abierta de residuos Biogénicos,N2O,543.33798,5C21
1995,5C22 Quema abierta de residuos no biogénicos,CH4,48.59344,5C22
1995,5C22 Quema abierta de residuos no biogénicos,CO2,58.588,5C22
1995,5C22 Quema abierta de residuos no biogénicos,N2O,6.774725,5C22
1995,5D1 Aguas residuales domésticas,N2O,96139.4719,5D1
1995,5D1 Aguas residuales domésticas,CH4,405507.185104,5D1
1995,5D2 Aguas residuales industriales,CH4,142187.46771599998,5D2
1995,5E1 Esparcimiento de lodos,CH4,478.39932,5E1
1996,1A1a Producción de energía y calor en plantas de servicio público,CH4,22.9038779,1A1a
1996,1A1a Producción de energía y calor en plantas de servicio público,CO2,46078.02536,1A1a
1996,1A1a Producción de energía y calor en plantas de servicio público,N2O,1111.3879626,1A1a
1996,1A1c  Fabricación de combustibles sólidos y otras industrias energéticas,CH4,1.2372640000000001,1A1c
1996,1A1c  Fabricación de combustibles sólidos y otras industrias energéticas,CO2,1512.021,1A1c
1996,1A1c  Fabricación de combustibles sólidos y otras industrias energéticas,N2O,7.1073,1A1c
1996,1A2a Hierro y acero,N2O,170.60912,1A2a
1996,1A2a Hierro y acero,CH4,189.48608000000002,1A2a
1996,1A2a Hierro y acero,CO2,114308.07299999999,1A2a
1996,1A2b Metales no ferrosos,N2O,114.3332068,1A2b
1996,1A2b Metales no ferrosos,CO2,40856.798662400004,1A2b
1996,1A2b Metales no ferrosos,CH4,282.1759106,1A2b
1996,1A2c Productos químicos,CH4,9081.9344,1A2c
1996,1A2c Productos químicos,CO2,1016159.644,1A2c
1996,1A2c Productos químicos,N2O,2718.3813950000003,1A2c
1996,"1A2d Pasta de papel, papel e impresión",CH4,5336.9767919999995,1A2d
1996,"1A2d Pasta de papel, papel e impresión",CO2,346350.646,1A2d
1996,"1A2d Pasta de papel, papel e impresión",N2O,1156.121065,1A2d
1996,"1A2e  Procesado de alimentos, bebidas y tabaco",CH4,3119.991504,1A2e
1996,"1A2e  Procesado de alimentos, bebidas y tabaco",CO2,287360.459,1A2e
1996,"1A2e  Procesado de alimentos, bebidas y tabaco",N2O,649.3154549999999,1A2e
1996,1A2f Minerales no metálicos,CH4,2514.6735172999997,1A2f
1996,1A2f Minerales no metálicos,CO2,940637.2937851,1A2f
1996,1A2f Minerales no metálicos,N2O,2523.5460535,1A2f
1996,1A2g Otros sectores,CH4,9748.3851517,1A2g
1996,1A2g Otros sectores,CO2,582257.262,1A2g
1996,1A2g Otros sectores,N2O,5478.0847217,1A2g
1996,1A3a Transporte aéreo civil,CH4,319.1501505,1A3a
1996,1A3a Transporte aéreo civil,CO2,700698.3691608,1A3a
1996,1A3a Transporte aéreo civil,N2O,5046.470886,1A3a
1996,1A3b Transporte rodado,N2O,243072.56148499998,1A3b
1996,1A3b Transporte rodado,CH4,52678.67626,1A3b
1996,1A3b Transporte rodado,CO2,8289814.720000001,1A3b
1996,1A3c Transporte por ferrocarril,N2O,37.952769999999994,1A3c
1996,1A3c Transporte por ferrocarril,CH4,29.885156,1A3c
1996,1A3c Transporte por ferrocarril,CO2,19058.112999999998,1A3c
1996,1A3e Otros medios de transporte,CH4,21.318024,1A3e
1996,1A3e Otros medios de transporte,CO2,38606.352,1A3e
1996,1A3e Otros medios de transporte,N2O,23.703985,1A3e
1996,1A4a Comercial / institucional,CH4,5154.619652,1A4a
1996,1A4a Comercial / institucional,CO2,1311375.367,1A4a
1996,1A4a Comercial / institucional,N2O,2283.83731,1A4a
1996,1A4b  ResidencialEstacionaria,N2O,5634.794375,1A4b
1996,1A4b  ResidencialEstacionaria,CH4,53395.954527999995,1A4b
1996,1A4b  ResidencialEstacionaria,CO2,3053809.664,1A4b
1996,1A4c Agricultura/Pesca/Forestal,N2O,761.69692,1A4c
1996,1A4c Agricultura/Pesca/Forestal,CH4,129.532452,1A4c
1996,1A4c Agricultura/Pesca/Forestal,CO2,76865.369,1A4c
1996,"1A5b  Otros, móviles (incluidos barcos militares, terrestres y de recreo)",CH4,19.91248,1A5b
1996,"1A5b  Otros, móviles (incluidos barcos militares, terrestres y de recreo)",CO2,46576.807,1A5b
1996,"1A5b  Otros, móviles (incluidos barcos militares, terrestres y de recreo)",N2O,355.82186,1A5b
1996,1B2b Emisiones fugitivas de gas natural ,CH4,12487.208132,1B2b
1996,1B2b Emisiones fugitivas de gas natural ,CO2,0.588,1B2b
1996,2A1 Producción de cemento,CO2,512798.846,2A1
1996,2A2 Producción de Cal,CO2,65442.456430700004,2A2
1996,2A3 Producción de vidrio,CO2,7036.647999999999,2A3
1996,2A4a Producción de cerámica,CO2,9860.071,2A4a
1996,2A4b Otros usos de carbonato sódico ,CO2,15440.505,2A4b
1996,2C1a Producción de acero,CO2,28488.125,2C1a
1996,2C5 Producción de plomo,CO2,3300.0,2C5
1996,2D1 Uso de lubricantes,CO2,18646.301,2D1
1996,2D2 Uso de parafinas,CO2,14146.029999999999,2D2
1996,2F1a Regrigeración comercial,HFC,5196.1984064,2F1a
1996,2F1a Regrigeración comercial,HFC,2361.7388015,2F1a
1996,2F1a Regrigeración comercial,HFC,9298.6222032,2F1a
1996,2F1b Refrigeración doméstica,HFC,228.3012017,2F1b
1996,2F1c Refrigeración industrial,HFC,1959.3765386,2F1c
1996,2F1c Refrigeración industrial,HFC,17250.9739392,2F1c
1996,2F1c Refrigeración industrial,HFC,10184.4088808,2F1c
1996,2F1c Refrigeración industrial,PFC,0.7909697,2F1c
1996,2F1d Refrigeración para el transporte,HFC,241.6835516,2F1d
1996,2F1d Refrigeración para el transporte,HFC,465.4353158,2F1d
1996,2F1d Refrigeración para el transporte,HFC,432.4947744,2F1d
1996,2F1e Aire acondicionado móvil,HFC,9523.3816158,2F1e
1996,2F3a Protección contra incendios/Fabricación,HFC,2.5788835999999997,2F3a
1996,2F3a Protección contra incendios/Fabricación,HFC,5.4092396,2F3a
1996,2F3a Protección contra incendios/Fabricación,PFC,1.7705768000000002,2F3a
1996,2F3b Protección contra incendios/Stock,PFC,30.6899764,2F3b
1996,2F3b Protección contra incendios/Stock,HFC,76.2145703,2F3b
1996,2F3b Protección contra incendios/Stock,HFC,121.7555752,2F3b
1996,2G1a Equipos eléctricos/Fabricación,SF6,3373.324185,2G1a
1996,2G1b Equipos eléctricos/Stock,SF6,9107.719126,2G1b
1996,2G1c Equipos elécticos/Eliminación,SF6,0.41402300000000003,2G1c
1996,2G2b Aceleradores,SF6,38.5934155,2G2b
1996,2G3a Aplicaciones médicas,N2O,85611.67804,2G3a
1996,2G3b Propulsor para para productos a presión y aerosoles,N2O,130.45658500000002,2G3b
1996,3A11 Vacuno de leche,CH4,38425.793056,3A11
1996,3A12 Vacuno no lechero,CH4,115331.54035200001,3A12
1996,3A2 Ovino,CH4,30958.757648,3A2
1996,3A31 Porcino blanco,CH4,1586.559184,3A31
1996,3A42 Caprino,CH4,11342.849196,3A42
1996,3A43 Equino,CH4,1722.04116,3A43
1996,3A44 Mulas y asnos,CH4,243.945772,3A44
1996,3A46 Conejos,CH4,822.83208,3A46
1996,3B11 Vacuno,CH4,17511.715704000002,3B11
1996,3B12 Ovino,CH4,5091.817051999999,3B12
1996,3B13 Porcino,CH4,13258.249816,3B13
1996,3B14 Otros animales,CH4,2018.1260399999999,3B14
1996,3B21 Vacuno,N2O,3185.8856499999997,3B21
1996,3B22 Ovino,N2O,3021.3127000000004,3B22
1996,3B23 Porcino,N2O,541.35101,3B23
1996,3B24 Otros animales,N2O,2965.1615850000003,3B24
1996,3B25 Emisiones indirectas de NO2,N2O,5623.59574,3B25
1996,3D11 Fertilizantes inorgánicos de N,N2O,24984.06697,3D11
1996,3D12 Fertilizantes orgánicos de N,N2O,13800.24865,3D12
1996,3D13 Orina y estiércol depositado por animales de pastoreo,N2O,3188.818405,3D13
1996,3D14 Residuos de cultivos,N2O,1655.4401599999999,3D14
1996,3D21 Deposición atmosférica,N2O,5911.4504,3D21
1996,3D22 Lixiviación y Escorrentía de N,N2O,3140.93529,3D22
1996,3F11 Trigo,CH4,1349.7177680000002,3F11
1996,3F11 Trigo,N2O,331.180835,3F11
1996,3F12 Cebada,CH4,2288.0049360000003,3F12
1996,3F12 Cebada,N2O,561.408595,3F12
1996,3F13 Maíz,N2O,548.2802300000001,3F13
1996,3F13 Maíz,CH4,2234.500968,3F13
1996,3F14 Otros cereales,CH4,76.025684,3F14
1996,3F14 Otros cereales,N2O,18.65441,3F14
1996,3F31 Tubérculos y raíces,CH4,968.820188,3F31
1996,3F31 Tubérculos y raíces,N2O,237.71983999999998,3F31
1996,3F5 Otros,CH4,336.735028,3F5
1996,3F5 Otros,N2O,82.62488,3F5
1996,3H Urea,CO2,3850.3340000000003,3H
1996,3I Otros fertilizantes que contienen carbono,CO2,860.982,3I
1996,4(IV)2 Emisiones indirectas de N2O,N2O,103.96271349999999,3.D.2
1996,4A11 Tierras forestales que permanecen como tierras forestales,N2O,14.727442300000002,4A11
1996,4A11 Tierras forestales que permanecen como tierras forestales,CH4,28.1296285,4A11
1996,4A11 Tierras forestales que permanecen como tierras forestales,CO2,-142901.51846360002,4A11
1996,4A21 Tierras de cultivo convertidas en tierras forestales,CO2,-41526.342179700005,4A21
1996,4A22 Pastizales convertidos en tierras forestales,CO2,-159866.9123652,4A22
1996,4A23 Humedales convertidos en tierras forestales,CO2,0.0,4A23
1996,4A24 Asentamientos convertidos en tierras forestales,CO2,-111.4547069,4A24
1996,4A25 Otras tierras convertidas en tierras forestales,CO2,0.0,4A25
1996,4B11 Tierras de cultivo que siguen siendo tierras de cultivo,CH4,375.58964430000003,4B11
1996,4B11 Tierras de cultivo que siguen siendo tierras de cultivo,CO2,1321.04135,4B11
1996,4B11 Tierras de cultivo que siguen siendo tierras de cultivo,N2O,324.5584426,4B11
1996,4B21 Tierras forestales convertidas en tierras de cultivo,CO2,8798.751709999999,4B21
1996,4B22 Pastizales convertidos en tierras de cultivo,CO2,15730.0416449,4B22
1996,4B23 Humedales convertidos en tierras de cultivo,CO2,0.0,4B23
1996,4B24 Asentamientos convertidos en tierras de cultivo,CO2,-32.4787188,4B24
1996,4B25 Otras tierras convertidas en tierras de cultivo,CO2,0.0,4B25
1996,4C11 Pastizales que siguen siendo pastizales,CO2,119.6914136,4C11
1996,4C11 Pastizales que siguen siendo pastizales,N2O,51.4305204,4C11
1996,4C11 Pastizales que siguen siendo pastizales,CH4,43.7862088,4C11
1996,4C21 Tierras forestales convertidas en pastizales,CO2,1076.3221019,4C21
1996,4C22 Tierras de cultivo convertidas en pastizales,CO2,-31204.8498326,4C22
1996,4C23 Humedales convertidos en pastizales,CO2,13.3474818,4C23
1996,4C24 Asentamientos convertidos en pastizales,CO2,-197.49711789999998,4C24
1996,4C25 Otras tierras convertidas en pastizales,CO2,0.0,4C25
1996,4D12 Tierras inundadas que permanecen como tierras inundadas,CO2,0.0,4D12
1996,4D22 Tierras convertidas en tierras inundadas,CO2,-1024.808327,4D22
1996,4E11 Asentamiento restantes,CO2,0.0,4E11
1996,4E21 Tierras forestales convertidas en asentamientos,CO2,8700.0521018,4E21
1996,4E22 Tierras de cultivo convertidas en asentamientos,CO2,41929.258952899996,4E22
1996,4E23 Pastizales convertidos en asentamientos,CO2,25618.3762761,4E23
1996,4E24 Humedales convertidos en asentamientos,CO2,0.0,4E24
1996,4E25 Otras tierras convertidas en asentamientos,CO2,0.0,4E25
1996,4F11 Otras tierras que quedan como otras tierras,CO2,0.0,4F11
1996,4F21 Tierras forestales convertidas en otras tierras,CO2,85.78247479999999,4F21
1996,4F22 Tierras de cultivo convertidas en otras tierras,CO2,334.818889,4F22
1996,4F23 Pastizales convertidos en otras tierras,CO2,2.7742466,4F23
1996,4F24 Humedales convertidos en otras tierras,CO2,0.0,4F24
1996,4F25 Asentamientos convertidos en otras tierras,CO2,0.0,4F25
1996,4G11 Madera sólida,CO2,-304045.7801091,4G11
1996,5A1a Vertederos gestionados Anaeróbicos,CH4,1505582.457736,5A1a
1996,5A2 Vertederos no gestionados,CH4,64090.620888000005,5A2
1996,5B1a Compostaje,CH4,33271.365652,5B1a
1996,5B1a Compostaje,N2O,18893.38276,5B1a
1996,5C21 Quema abierta de residuos Biogénicos,CH4,994.2885679999999,5C21
1996,5C21 Quema abierta de residuos Biogénicos,N2O,1077.4476,5C21
1996,5C22 Quema abierta de residuos no biogénicos,CH4,55.833344,5C22
1996,5C22 Quema abierta de residuos no biogénicos,CO2,67.168,5C22
1996,5C22 Quema abierta de residuos no biogénicos,N2O,7.792325,5C22
1996,5D1 Aguas residuales domésticas,N2O,96040.6428,5D1
1996,5D1 Aguas residuales domésticas,CH4,391035.890616,5D1
1996,5D2 Aguas residuales industriales,CH4,140176.330924,5D2
1996,5E1 Esparcimiento de lodos,CH4,398.95248399999997,5E1
1997,1A1a Producción de energía y calor en plantas de servicio público,CH4,18.669233000000002,1A1a
1997,1A1a Producción de energía y calor en plantas de servicio público,CO2,89614.22168,1A1a
1997,1A1a Producción de energía y calor en plantas de servicio público,N2O,3254.6480938000004,1A1a
1997,1A1c  Fabricación de combustibles sólidos y otras industrias energéticas,CH4,0.768992,1A1c
1997,1A1c  Fabricación de combustibles sólidos y otras industrias energéticas,CO2,1540.741,1A1c
1997,1A1c  Fabricación de combustibles sólidos y otras industrias energéticas,N2O,7.27796,1A1c
1997,1A2a Hierro y acero,CH4,95.96070399999999,1A2a
1997,1A2a Hierro y acero,CO2,122096.996,1A2a
1997,1A2a Hierro y acero,N2O,131.251055,1A2a
1997,1A2b Metales no ferrosos,CH4,264.6124372,1A2b
1997,1A2b Metales no ferrosos,CO2,79686.61107520001,1A2b
1997,1A2b Metales no ferrosos,N2O,159.0800651,1A2b
1997,1A2c Productos químicos,CH4,10748.96116,1A2c
1997,1A2c Productos químicos,CO2,806404.373,1A2c
1997,1A2c Productos químicos,N2O,1908.673365,1A2c
1997,"1A2d Pasta de papel, papel e impresión",CH4,7188.714120000001,1A2d
1997,"1A2d Pasta de papel, papel e impresión",CO2,279288.3,1A2d
1997,"1A2d Pasta de papel, papel e impresión",N2O,884.4449199999999,1A2d
1997,"1A2e  Procesado de alimentos, bebidas y tabaco",CH4,3947.677384,1A2e
1997,"1A2e  Procesado de alimentos, bebidas y tabaco",CO2,297112.314,1A2e
1997,"1A2e  Procesado de alimentos, bebidas y tabaco",N2O,686.68973,1A2e
1997,1A2f Minerales no metálicos,CH4,2450.7944355000004,1A2f
1997,1A2f Minerales no metálicos,CO2,786979.0215042,1A2f
1997,1A2f Minerales no metálicos,N2O,1763.0115325,1A2f
1997,1A2g Otros sectores,CH4,10911.922646300001,1A2g
1997,1A2g Otros sectores,CO2,731992.8761877,1A2g
1997,1A2g Otros sectores,N2O,4909.2735211,1A2g
1997,1A3a Transporte aéreo civil,CH4,340.5185322,1A3a
1997,1A3a Transporte aéreo civil,CO2,747755.2739672,1A3a
1997,1A3a Transporte aéreo civil,N2O,5385.435797200001,1A3a
1997,1A3b Transporte rodado,CH4,47499.459643999995,1A3b
1997,1A3b Transporte rodado,CO2,8162493.765000001,1A3b
1997,1A3b Transporte rodado,N2O,214780.549335,1A3b
1997,1A3c Transporte por ferrocarril,CH4,30.161824,1A3c
1997,1A3c Transporte por ferrocarril,CO2,19234.54,1A3c
1997,1A3c Transporte por ferrocarril,N2O,38.303895,1A3c
1997,1A3e Otros medios de transporte,CH4,23.44454,1A3e
1997,1A3e Otros medios de transporte,CO2,41541.816,1A3e
1997,1A3e Otros medios de transporte,N2O,26.772154999999998,1A3e
1997,1A4a Comercial / institucional,CH4,5693.572808,1A4a
1997,1A4a Comercial / institucional,CO2,1344469.955,1A4a
1997,1A4a Comercial / institucional,N2O,2353.636985,1A4a
1997,1A4b  ResidencialEstacionaria,CH4,57864.135504,1A4b
1997,1A4b  ResidencialEstacionaria,CO2,3088157.7739999997,1A4b
1997,1A4b  ResidencialEstacionaria,N2O,5890.483335,1A4b
1997,1A4c Agricultura/Pesca/Forestal,N2O,727.1992200000001,1A4c
1997,1A4c Agricultura/Pesca/Forestal,CH4,121.751812,1A4c
1997,1A4c Agricultura/Pesca/Forestal,CO2,73078.395,1A4c
1997,"1A5b  Otros, móviles (incluidos barcos militares, terrestres y de recreo)",CH4,19.535264,1A5b
1997,"1A5b  Otros, móviles (incluidos barcos militares, terrestres y de recreo)",CO2,49953.604,1A5b
1997,"1A5b  Otros, móviles (incluidos barcos militares, terrestres y de recreo)",N2O,377.529335,1A5b
1997,1B2b Emisiones fugitivas de gas natural ,CH4,11926.926614999998,1B2b
1997,1B2b Emisiones fugitivas de gas natural ,CO2,1.2072174,1B2b
1997,2A1 Producción de cemento,CO2,544734.576,2A1
1997,2A2 Producción de Cal,CO2,73926.3880819,2A2
1997,2A3 Producción de vidrio,CO2,7411.564,2A3
1997,2A4a Producción de cerámica,CO2,10808.538,2A4a
1997,2A4b Otros usos de carbonato sódico ,CO2,10688.803,2A4b
1997,2C1a Producción de acero,CO2,33703.75,2C1a
1997,2C5 Producción de plomo,CO2,2972.2,2C5
1997,2D1 Uso de lubricantes,CO2,22501.289,2D1
1997,2D2 Uso de parafinas,CO2,11816.881000000001,2D2
1997,2F1a Regrigeración comercial,HFC,10660.994114399999,2F1a
1997,2F1a Regrigeración comercial,HFC,6918.3623041,2F1a
1997,2F1a Regrigeración comercial,HFC,19077.8902416,2F1a
1997,2F1b Refrigeración doméstica,HFC,686.5009008000001,2F1b
1997,2F1c Refrigeración industrial,PFC,1.6217046000000002,2F1c
1997,2F1c Refrigeración industrial,HFC,35393.6444928,2F1c
1997,2F1c Refrigeración industrial,HFC,5656.4562704,2F1c
1997,2F1c Refrigeración industrial,HFC,20895.2556452,2F1c
1997,2F1d Refrigeración para el transporte,HFC,1391.3084263,2F1d
1997,2F1d Refrigeración para el transporte,HFC,887.3430144,2F1d
1997,2F1d Refrigeración para el transporte,HFC,495.8569729,2F1d
1997,2F1e Aire acondicionado móvil,HFC,14895.648612,2F1e
1997,2F3a Protección contra incendios/Fabricación,HFC,6.5204601,2F3a
1997,2F3a Protección contra incendios/Fabricación,HFC,23.8964616,2F3a
1997,2F3a Protección contra incendios/Fabricación,PFC,0.3545956,2F3a
1997,2F3b Protección contra incendios/Stock,PFC,32.3861344,2F3b
1997,2F3b Protección contra incendios/Stock,HFC,155.6259384,2F3b
1997,2F3b Protección contra incendios/Stock,HFC,428.3521472,2F3b
1997,2F4a Inhanadores de dosis medidas,HFC,341.61207859999996,2F4a
1997,2G1a Equipos eléctricos/Fabricación,SF6,7570.8640815,2G1a
1997,2G1b Equipos eléctricos/Stock,SF6,9101.94104,2G1b
1997,2G1c Equipos elécticos/Eliminación,SF6,0.2014185,2G1c
1997,2G2b Aceleradores,SF6,43.4761515,2G2b
1997,2G3a Aplicaciones médicas,N2O,86951.80689,2G3a
1997,2G3b Propulsor para para productos a presión y aerosoles,N2O,130.28857499999998,2G3b
1997,3A11 Vacuno de leche,CH4,46914.791756,3A11
1997,3A12 Vacuno no lechero,CH4,136163.08669599998,3A12
1997,3A2 Ovino,CH4,34628.41732,3A2
1997,3A31 Porcino blanco,CH4,1732.82564,3A31
1997,3A42 Caprino,CH4,8407.721364,3A42
1997,3A43 Equino,CH4,1734.021856,3A43
1997,3A44 Mulas y asnos,CH4,217.646492,3A44
1997,3A46 Conejos,CH4,547.54784,3A46
1997,3B11 Vacuno,CH4,23942.550828000003,3B11
1997,3B12 Ovino,CH4,6481.129284,3B12
1997,3B13 Porcino,CH4,15786.777692,3B13
1997,3B14 Otros animales,CH4,1890.25718,3B14
1997,3B21 Vacuno,N2O,4207.97793,3B21
1997,3B22 Ovino,N2O,3485.382025,3B22
1997,3B23 Porcino,N2O,588.72559,3B23
1997,3B24 Otros animales,N2O,2626.36942,3B24
1997,3B25 Emisiones indirectas de NO2,N2O,6427.889819999999,3B25
1997,3D11 Fertilizantes inorgánicos de N,N2O,21392.133479999997,3D11
1997,3D12 Fertilizantes orgánicos de N,N2O,17084.896090000002,3D12
1997,3D13 Orina y estiércol depositado por animales de pastoreo,N2O,3412.1492749999998,3D13
1997,3D14 Residuos de cultivos,N2O,1632.608555,3D14
